Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
L2,10.03.2020,19:45,Carlisle,Newport County,2,0,H,2,0,H,G Salisbury,15,9,4,1,15,7,8,4,2,1,0,1,2.8,3.0,2.7
L2,12.09.2020,15:00,Mansfield,Tranmere,0,0,D,0,0,D,J Bell,18,4,2,1,10,11,5,3,0,0,0,0,2.3,3.4,3.1
L2,12.09.2020,15:00,Salford,Exeter,2,2,D,1,2,A,S Barrott,12,15,5,5,11,16,4,10,1,0,0,0,2.1,3.4,3.6
L2,12.09.2020,15:00,Southend,Harrogate,0,4,A,0,2,A,A Coggins,7,15,2,5,5,18,5,6,2,1,0,0,2.45,3.4,2.9
L2,19.09.2020,13:00,Carlisle,Southend,2,0,H,2,0,H,G Salisbury,21,4,7,1,7,7,6,8,1,0,0,0,1.66,3.8,5.25
L2,19.09.2020,15:00,Harrogate,Walsall,2,2,D,2,1,H,J Adcock,13,12,4,7,16,9,6,10,1,0,0,1,2.2,3.3,3.4
L2,26.09.2020,15:00,Barrow,Colchester,1,1,D,0,1,A,S Barrott,17,12,4,4,14,12,7,5,1,3,0,0,2.9,3.4,2.4
L2,26.09.2020,15:00,Bolton,Newport County,0,2,A,0,0,D,C Sarginson,12,24,3,9,10,13,4,6,1,3,0,0,2.35,3.2,3.1
L2,26.09.2020,15:00,Mansfield,Exeter,1,2,A,1,1,D,C Pollard,8,13,2,3,8,10,4,11,2,1,0,0,2.7,3.4,2.6
L2,26.09.2020,15:00,Salford,Forest Green,0,0,D,0,0,D,T Bramall,16,21,2,5,14,13,6,9,2,1,0,0,2.0,3.4,3.75
L2,03.10.2020,15:00,Crawley Town,Southend,1,1,D,1,0,H,B Huxtable,15,8,5,5,13,7,5,1,1,0,0,0,1.61,3.8,5.75
L2,03.10.2020,15:00,Forest Green,Walsall,1,1,D,0,1,A,A Coggins,27,2,10,1,10,7,7,0,1,2,0,0,2.15,3.4,3.4
L2,03.10.2020,15:00,Morecambe,Port Vale,1,0,H,0,0,D,R Madley,5,3,2,2,13,15,4,4,2,1,0,0,3.2,3.4,2.25
L2,10.10.2020,15:00,Bolton,Grimsby,0,0,D,0,0,D,S Barrott,8,9,0,0,16,13,6,6,2,1,0,0,1.95,3.5,3.9
L2,10.10.2020,15:00,Cheltenham,Crawley Town,2,0,H,1,0,H,T Kettle,16,7,6,2,13,13,5,1,1,1,0,0,1.8,3.6,4.5
L2,10.10.2020,15:00,Oldham,Morecambe,2,3,A,0,1,A,J Smith,14,9,3,5,8,11,6,2,0,1,0,0,2.2,3.3,3.4
L2,10.10.2020,15:00,Port Vale,Carlisle,0,1,A,0,0,D,J Bell,8,16,1,6,15,11,8,7,3,1,0,0,2.1,3.5,3.5
L2,10.10.2020,15:00,Southend,Exeter,2,2,D,1,1,D,K Johnson,8,16,3,5,6,8,4,5,0,0,0,0,4.5,3.6,1.83
L2,13.10.2020,19:00,Walsall,Leyton Orient,2,1,H,1,1,D,C Pollard,14,5,5,2,17,17,4,4,5,2,0,0,1.95,3.5,3.75
L2,17.10.2020,15:00,Bolton,Oldham,1,2,A,1,1,D,R Madley,11,17,3,3,7,21,2,9,1,4,0,0,2.05,3.5,3.6
L2,17.10.2020,15:00,Crawley Town,Morecambe,4,0,H,0,0,D,J Busby,13,9,5,1,10,9,4,3,1,0,0,0,2.2,3.3,3.4
L2,17.10.2020,15:00,Forest Green,Stevenage,1,0,H,1,0,H,J Bell,9,2,2,1,8,16,2,4,1,2,0,0,1.7,3.75,5.0
L2,17.10.2020,15:00,Newport County,Tranmere,1,0,H,1,0,H,A Coggins,15,4,6,0,12,17,8,1,1,1,0,1,2.05,3.3,4.0
L2,17.10.2020,15:00,Port Vale,Salford,1,0,H,0,0,D,J Adcock,14,14,7,7,16,9,6,7,1,0,0,0,2.6,3.3,2.75
L2,17.10.2020,15:00,Scunthorpe,Cambridge,0,5,A,0,2,A,C Sarginson,8,26,2,8,13,8,3,8,2,1,1,0,2.8,3.4,2.5
L2,20.10.2020,19:00,Cambridge,Port Vale,3,1,H,1,1,D,T Kettle,10,11,3,2,11,7,5,5,1,0,0,0,2.35,3.1,3.3
L2,20.10.2020,19:00,Oldham,Carlisle,1,1,D,0,0,D,M Donohue,11,17,2,7,12,15,3,7,1,0,0,0,3.0,3.3,2.4
L2,20.10.2020,19:00,Tranmere,Leyton Orient,0,1,A,0,0,D,S Barrott,5,16,1,4,11,5,2,7,0,0,0,0,2.3,3.4,3.1
L2,24.10.2020,15:00,Barrow,Walsall,2,2,D,1,1,D,R Madley,10,9,5,3,13,12,5,7,3,2,0,0,2.45,3.4,2.87
L2,24.10.2020,15:00,Grimsby,Carlisle,1,1,D,1,0,H,C Pollard,5,14,2,1,16,20,3,4,4,1,0,0,2.87,3.6,2.35
L2,24.10.2020,15:00,Morecambe,Forest Green,1,2,A,1,0,H,M Salisbury,10,19,4,4,13,10,2,6,4,2,0,0,3.25,3.5,2.2
L2,24.10.2020,15:00,Tranmere,Southend,2,0,H,1,0,H,A Woolmer,10,13,4,2,15,14,5,8,1,0,0,0,1.57,4.0,6.0
L2,27.10.2020,19:00,Forest Green,Grimsby,1,0,H,1,0,H,J Adcock,9,8,5,3,12,14,3,2,2,2,0,0,1.65,3.9,5.25
L2,27.10.2020,19:00,Harrogate,Stevenage,0,0,D,0,0,D,G Salisbury,11,10,3,0,9,8,10,4,2,2,0,0,1.72,3.9,4.5
L2,27.10.2020,19:00,Mansfield,Barrow,2,4,A,1,2,A,K Stroud,12,17,7,10,13,8,6,5,0,3,1,0,2.25,3.5,3.0
L2,27.10.2020,19:00,Port Vale,Cheltenham,2,1,H,0,0,D,D Whitestone,14,13,3,3,6,5,6,6,0,0,0,0,2.7,3.3,2.62
L2,27.10.2020,19:00,Southend,Oldham,1,2,A,0,0,D,C Sarginson,11,8,2,3,6,16,1,5,0,2,0,0,3.5,3.5,2.1
L2,31.10.2020,13:00,Exeter,Carlisle,1,0,H,0,0,D,J Adcock,9,12,2,2,11,9,3,6,1,0,0,1,2.37,3.3,3.1
L2,31.10.2020,15:00,Cheltenham,Forest Green,2,1,H,1,0,H,G Salisbury,9,11,5,3,15,7,4,3,4,1,0,0,2.6,3.2,2.8
L2,31.10.2020,15:00,Crawley Town,Cambridge,2,1,H,1,1,D,J Bell,10,19,5,4,11,7,5,10,1,0,1,0,2.8,3.4,2.45
L2,31.10.2020,15:00,Leyton Orient,Bolton,4,0,H,3,0,H,B Huxtable,8,17,6,0,13,13,4,9,1,3,0,0,2.37,3.3,3.1
L2,03.11.2020,19:00,Colchester,Stevenage,3,1,H,1,1,D,J Adcock,16,8,6,2,8,16,2,4,1,3,0,0,2.25,3.3,3.25
L2,03.11.2020,19:00,Forest Green,Leyton Orient,2,1,H,1,1,D,A Woolmer,16,5,5,1,17,8,7,2,2,1,0,0,1.8,3.6,4.5
L2,03.11.2020,19:00,Walsall,Crawley Town,1,0,H,0,0,D,S Barrott,17,19,4,5,11,11,4,10,2,1,0,0,2.2,3.4,3.25
L2,14.11.2020,15:00,Bradford,Exeter,2,2,D,2,2,D,J Bell,12,16,6,6,2,11,6,10,0,3,0,0,2.62,3.5,2.6
L2,14.11.2020,15:00,Cambridge,Barrow,1,1,D,0,0,D,J Smith,10,11,4,3,14,7,2,7,3,1,0,0,2.1,3.5,3.5
L2,14.11.2020,15:00,Forest Green,Mansfield,1,2,A,0,2,A,B Huxtable,22,7,7,4,15,16,9,1,2,1,0,0,1.95,3.5,4.0
L2,17.11.2020,19:00,Port Vale,Scunthorpe,0,1,A,0,1,A,L Doughty,14,2,2,1,12,9,4,0,0,1,0,0,1.75,3.6,5.0
L2,21.11.2020,13:30,Crawley Town,Carlisle,0,3,A,0,1,A,A Coggins,6,23,0,12,20,15,2,8,0,1,1,0,2.75,3.4,2.55
L2,21.11.2020,15:00,Barrow,Forest Green,2,2,D,0,0,D,C Sarginson,15,9,4,4,9,14,6,4,1,2,0,0,3.2,3.4,2.25
L2,21.11.2020,15:00,Exeter,Oldham,1,2,A,1,2,A,S Martin,15,14,7,8,12,12,8,3,2,2,0,0,1.7,4.0,4.75
L2,24.11.2020,19:00,Crawley Town,Grimsby,1,2,A,1,1,D,K Johnson,9,10,5,4,17,9,5,1,2,1,0,0,2.0,3.4,3.75
L2,24.11.2020,19:00,Exeter,Colchester,6,1,H,1,0,H,T Kettle,27,8,9,3,8,8,12,3,0,2,0,0,2.0,3.5,3.8
L2,24.11.2020,19:00,Southend,Forest Green,0,1,A,0,0,D,K Stroud,5,10,0,3,8,16,4,4,2,0,0,0,7.0,4.5,1.45
L2,28.11.2020,15:00,Bolton,Southend,3,0,H,1,0,H,J Busby,10,15,4,4,9,11,4,4,2,0,0,0,1.57,4.0,6.0
L2,01.12.2020,18:30,Morecambe,Barrow,1,0,H,1,0,H,T Bramall,22,8,7,2,10,9,11,2,2,0,0,1,2.87,3.3,2.5
L2,01.12.2020,19:00,Colchester,Crawley Town,1,1,D,1,1,D,B Huxtable,11,17,4,7,10,7,5,10,4,1,0,0,2.15,3.4,3.4
L2,02.12.2020,19:00,Carlisle,Salford,2,1,H,1,0,H,G Salisbury,23,10,7,2,15,12,7,3,4,2,0,0,2.37,3.25,3.0
L2,05.12.2020,15:00,Bradford,Carlisle,0,1,A,0,0,D,G Eltringham,6,20,0,9,13,19,6,5,0,2,0,0,3.0,3.4,2.37
L2,05.12.2020,15:00,Cambridge,Oldham,1,2,A,0,0,D,B Huxtable,8,17,3,5,11,15,0,7,1,4,0,0,1.95,3.6,3.8
L2,05.12.2020,15:00,Cheltenham,Exeter,5,3,H,3,1,H,R Madley,19,5,8,4,10,5,3,6,2,1,0,0,2.37,3.5,2.9
L2,05.12.2020,15:00,Mansfield,Crawley Town,3,3,D,1,0,H,C Sarginson,22,5,10,4,8,15,10,7,0,2,0,0,2.1,3.5,3.5
L2,12.12.2020,15:00,Exeter,Tranmere,5,0,H,3,0,H,K Johnson,17,7,6,1,9,15,1,5,1,3,0,0,1.85,3.6,4.33
L2,12.12.2020,15:00,Port Vale,Colchester,1,1,D,0,0,D,C Sarginson,17,11,3,5,11,9,8,7,1,3,0,0,2.05,3.5,3.6
L2,12.12.2020,15:00,Southend,Scunthorpe,1,0,H,0,0,D,S Martin,7,9,3,0,13,14,2,5,0,0,0,0,3.6,3.3,2.15
L2,12.12.2020,15:00,Walsall,Bolton,2,1,H,1,1,D,M Salisbury,14,11,5,1,18,13,5,4,1,2,0,0,2.25,3.3,3.3
L2,15.12.2020,19:00,Oldham,Walsall,2,3,A,0,1,A,J Bell,14,12,6,5,14,13,4,6,2,1,0,0,2.87,3.3,2.5
L2,15.12.2020,19:45,Cambridge,Colchester,2,1,H,0,0,D,K Johnson,16,7,7,2,15,10,4,3,1,1,0,0,1.85,3.8,4.0
L2,15.12.2020,19:45,Cheltenham,Bolton,0,1,A,0,0,D,A Coggins,11,12,4,5,18,6,7,3,2,0,0,0,1.66,3.8,5.25
L2,19.12.2020,15:00,Bradford,Cambridge,1,0,H,1,0,H,C Sarginson,9,8,3,1,14,10,4,3,2,1,0,0,2.75,3.4,2.55
L2,19.12.2020,15:00,Harrogate,Salford,0,1,A,0,1,A,T Kettle,14,16,5,6,18,9,5,9,3,1,0,0,2.75,3.4,2.55
L2,19.12.2020,15:00,Mansfield,Southend,1,1,D,0,1,A,B Huxtable,17,12,6,2,16,15,5,2,2,3,0,0,1.55,4.0,6.0
L2,19.12.2020,15:00,Newport County,Oldham,2,4,A,2,1,H,R Madley,19,15,4,7,3,16,7,3,1,2,0,0,1.75,3.9,4.5
L2,22.12.2020,19:00,Grimsby,Bradford,1,2,A,0,2,A,J Busby,10,5,2,3,11,7,6,4,0,0,0,0,3.1,3.4,2.3
L2,26.12.2020,13:00,Exeter,Forest Green,1,1,D,1,1,D,B Huxtable,14,8,4,3,7,8,5,7,0,1,0,0,2.3,3.3,3.0
L2,26.12.2020,13:00,Scunthorpe,Mansfield,2,3,A,1,2,A,G Salisbury,7,11,4,5,12,16,6,1,1,1,0,0,2.75,3.2,2.62
L2,26.12.2020,15:00,Cheltenham,Stevenage,1,1,D,1,0,H,C Sarginson,8,5,4,1,11,16,6,3,0,1,0,0,1.5,4.1,6.5
L2,26.12.2020,15:00,Port Vale,Barrow,0,2,A,0,1,A,S Barrott,10,8,2,3,17,11,5,1,1,2,0,0,2.15,3.25,3.25
L2,29.12.2020,17:00,Stevenage,Cambridge,1,0,H,1,0,H,T Bramall,11,12,3,2,10,15,2,5,0,2,0,0,3.6,3.3,2.1
L2,29.12.2020,19:00,Forest Green,Crawley Town,1,2,A,0,1,A,J Linington,16,20,5,7,15,16,7,11,0,2,0,0,1.8,3.8,4.2
L2,29.12.2020,19:00,Walsall,Scunthorpe,1,2,A,0,1,A,T Kettle,19,13,10,6,8,17,5,3,0,1,0,0,1.9,3.6,4.0
L2,29.12.2020,19:45,Barrow,Tranmere,1,1,D,0,1,A,J Bell,11,16,5,10,11,17,3,7,1,2,1,0,2.4,3.3,3.0
L2,02.01.2021,15:00,Bolton,Crawley Town,0,1,A,0,0,D,S Barrott,24,12,7,5,13,77,6,4,1,0,1,0,2.5,3.5,2.75
L2,02.01.2021,15:00,Stevenage,Scunthorpe,3,1,H,2,1,H,C Pollard,7,8,4,2,11,12,0,7,4,1,0,0,2.6,3.4,2.7
L2,09.01.2021,15:00,Port Vale,Grimsby,3,0,H,2,0,H,G Salisbury,6,10,4,3,15,10,5,6,2,1,0,0,2.0,3.75,3.5
L2,09.01.2021,15:00,Southend,Barrow,1,0,H,1,0,H,C Pollard,9,11,3,4,11,11,4,4,1,2,1,0,3.4,3.4,2.15
L2,16.01.2021,15:00,Barrow,Scunthorpe,1,0,H,0,0,D,C Sarginson,7,10,2,4,11,11,5,3,3,1,0,1,2.15,3.5,3.3
L2,16.01.2021,15:00,Colchester,Cambridge,1,1,D,1,1,D,S Martin,11,6,4,2,14,8,3,6,2,2,0,0,3.1,3.4,2.3
L2,16.01.2021,15:00,Forest Green,Port Vale,1,1,D,1,0,H,K Johnson,11,9,5,5,5,11,5,3,0,0,0,0,1.8,3.9,4.2
L2,16.01.2021,15:00,Leyton Orient,Morecambe,2,0,H,0,0,D,B Huxtable,14,12,4,4,9,12,5,3,2,1,0,0,2.45,3.4,2.8
L2,16.01.2021,15:00,Walsall,Oldham,1,1,D,1,0,H,C Pollard,16,12,4,4,7,11,9,8,1,3,0,0,2.2,3.5,3.2
L2,19.01.2021,19:00,Harrogate,Exeter,0,0,D,0,0,D,T Bramall,12,13,5,1,11,9,3,2,0,0,1,0,3.3,3.5,2.15
L2,19.01.2021,19:00,Morecambe,Walsall,1,1,D,0,1,A,G Salisbury,19,15,5,4,11,18,10,6,3,1,0,0,2.4,3.5,2.87
L2,19.01.2021,19:00,Southend,Cambridge,1,2,A,1,0,H,R Madley,17,8,4,4,15,11,5,5,2,1,0,0,3.3,3.3,2.25
L2,23.01.2021,13:00,Exeter,Stevenage,3,1,H,1,0,H,M Donohue,15,13,7,5,6,6,5,8,0,0,0,0,1.6,4.0,6.0
L2,23.01.2021,15:00,Leyton Orient,Forest Green,0,1,A,0,1,A,J Busby,8,10,3,4,12,14,4,7,2,3,1,0,2.62,3.4,2.62
L2,26.01.2021,19:00,Scunthorpe,Port Vale,2,0,H,2,0,H,J Bell,8,11,3,5,16,15,2,4,2,3,0,0,2.62,3.25,2.75
L2,26.01.2021,19:00,Southend,Bradford,1,3,A,1,1,D,T Kettle,12,11,3,8,4,9,2,8,1,0,0,0,3.5,3.3,2.15
L2,30.01.2021,15:00,Bradford,Barrow,2,1,H,1,1,D,A Coggins,8,12,5,3,12,13,4,4,1,1,0,0,2.25,3.3,3.3
L2,30.01.2021,15:00,Cambridge,Crawley Town,3,1,H,2,1,H,J Busby,23,6,11,3,8,13,5,5,3,0,0,0,2.3,3.3,3.2
L2,30.01.2021,15:00,Harrogate,Newport County,2,1,H,1,1,D,C Pollard,17,7,7,3,13,13,7,1,2,0,0,1,2.7,3.3,2.62
L2,30.01.2021,15:00,Oldham,Salford,2,1,H,0,1,A,T Bramall,14,15,6,4,4,9,7,5,1,1,0,0,3.0,3.25,2.45
L2,02.02.2021,19:00,Crawley Town,Leyton Orient,0,0,D,0,0,D,K Johnson,7,9,0,3,18,14,7,7,1,4,0,1,2.2,3.4,3.3
L2,02.02.2021,19:00,Stevenage,Exeter,0,1,A,0,1,A,G Salisbury,8,9,3,4,15,12,8,5,1,1,0,0,3.7,3.4,2.05
L2,06.02.2021,15:00,Barrow,Cambridge,0,2,A,0,1,A,G Salisbury,8,18,0,4,12,16,6,4,2,1,0,0,2.75,3.25,2.62
L2,06.02.2021,15:00,Crawley Town,Harrogate,1,3,A,0,3,A,D Whitestone,8,15,3,6,13,20,5,6,1,1,0,1,2.5,3.3,2.87
L2,09.02.2021,18:00,Harrogate,Cheltenham,0,1,A,0,1,A,G Salisbury,11,9,1,3,11,12,5,3,0,0,0,0,3.1,3.25,2.37
L2,09.02.2021,19:00,Bolton,Morecambe,1,1,D,1,0,H,O Langford,9,19,4,1,15,11,4,6,1,0,1,0,2.1,3.5,3.5
L2,09.02.2021,19:00,Tranmere,Stevenage,0,1,A,0,0,D,R Madley,4,6,2,2,15,4,4,2,1,0,0,0,1.95,3.3,4.2
L2,13.02.2021,15:00,Bolton,Stevenage,1,0,H,1,0,H,T Kettle,10,17,5,3,11,11,3,7,1,0,1,0,2.0,3.5,3.8
L2,14.02.2021,15:00,Colchester,Mansfield,2,2,D,1,1,D,C Sarginson,8,7,3,2,7,9,5,9,1,0,0,0,3.8,3.6,1.95
L2,16.02.2021,19:00,Salford,Barrow,1,0,H,1,0,H,T Kettle,8,7,2,1,14,13,2,4,2,2,0,0,1.83,3.5,4.5
L2,16.02.2021,19:00,Walsall,Cheltenham,1,2,A,1,2,A,D Webb,9,13,3,5,12,11,5,2,2,0,0,0,3.4,3.3,2.2
L2,17.02.2021,17:00,Mansfield,Bolton,2,3,A,0,0,D,A Coggins,16,7,4,2,9,8,7,3,2,0,0,0,2.1,3.25,3.8
L2,20.02.2021,15:00,Barrow,Morecambe,1,2,A,0,1,A,T Bramall,9,12,3,7,10,11,6,5,2,2,0,0,2.7,3.4,2.6
L2,20.02.2021,15:00,Cheltenham,Bradford,0,2,A,0,1,A,M Donohue,13,10,1,3,11,12,2,3,2,1,0,0,1.9,3.4,4.33
L2,20.02.2021,15:00,Leyton Orient,Port Vale,1,1,D,0,0,D,G Salisbury,12,9,4,2,13,14,9,4,2,0,0,0,2.37,3.25,3.1
L2,20.02.2021,15:00,Salford,Carlisle,1,1,D,0,1,A,K Johnson,12,7,4,2,11,15,6,2,2,2,0,0,2.45,3.3,3.0
L2,20.02.2021,15:00,Scunthorpe,Harrogate,3,1,H,2,1,H,J Busby,4,8,3,3,11,8,2,8,1,0,0,0,3.3,3.3,2.25
L2,20.02.2021,15:00,Stevenage,Walsall,1,1,D,0,1,A,A Coggins,13,5,6,2,14,12,9,3,1,1,0,1,2.9,3.25,2.5
L2,23.02.2021,19:00,Bradford,Leyton Orient,1,0,H,0,0,D,J Adcock,9,8,5,0,12,9,1,6,2,1,0,0,2.2,3.25,3.4
L2,23.02.2021,19:00,Grimsby,Crawley Town,2,1,H,1,1,D,R Madley,6,15,2,5,13,12,1,7,2,2,1,0,2.75,3.3,2.6
L2,23.02.2021,19:00,Oldham,Barrow,0,1,A,0,0,D,M Salisbury,11,14,5,6,14,14,7,6,1,1,0,0,2.4,3.5,2.87
L2,27.02.2021,15:00,Bolton,Barrow,1,0,H,0,0,D,R Madley,14,2,5,1,8,8,10,3,0,2,0,0,1.8,3.75,4.33
L2,27.02.2021,15:00,Harrogate,Grimsby,1,0,H,0,0,D,T Kettle,13,7,7,2,10,16,5,2,0,1,0,0,1.75,3.6,4.75
L2,27.02.2021,15:00,Leyton Orient,Tranmere,1,3,A,0,1,A,A Coggins,13,8,4,4,8,16,6,2,2,2,0,0,2.9,3.25,2.5
L2,27.02.2021,15:00,Newport County,Stevenage,0,0,D,0,0,D,J Bell,13,6,2,3,10,15,6,1,1,0,0,0,2.1,3.2,3.75
L2,27.02.2021,15:00,Scunthorpe,Cheltenham,0,2,A,0,2,A,C Pollard,9,8,3,4,6,11,7,2,0,1,0,0,3.6,3.4,2.1
L2,27.02.2021,15:00,Southend,Salford,0,0,D,0,0,D,D Whitestone,7,12,4,3,15,12,5,8,2,1,0,0,4.5,3.5,1.85
L2,02.03.2021,18:30,Morecambe,Crawley Town,3,1,H,1,1,D,O Langford,18,15,7,6,12,11,5,3,0,0,0,0,2.15,3.4,3.4
L2,02.03.2021,19:00,Colchester,Carlisle,2,1,H,0,1,A,T Kettle,5,19,4,8,11,8,5,7,1,0,0,0,3.6,3.4,2.05
L2,02.03.2021,19:00,Exeter,Walsall,0,0,D,0,0,D,J Busby,11,2,3,0,9,17,7,2,1,1,0,0,1.8,3.6,4.5
L2,02.03.2021,19:00,Grimsby,Leyton Orient,0,1,A,0,1,A,S Martin,9,11,1,2,13,8,4,6,0,0,0,0,3.25,3.2,2.3
L2,06.03.2021,15:00,Bradford,Bolton,1,1,D,0,0,D,L Doughty,9,15,2,3,14,13,4,6,1,1,0,0,2.6,3.1,2.9
L2,06.03.2021,15:00,Colchester,Newport County,0,2,A,0,1,A,A Coggins,7,9,2,5,15,10,6,4,2,1,1,0,3.1,3.25,2.37
L2,06.03.2021,15:00,Tranmere,Crawley Town,0,1,A,0,0,D,C Pollard,10,12,3,4,9,13,7,5,1,1,0,0,1.9,3.8,3.8
L2,09.03.2021,19:00,Carlisle,Grimsby,1,1,D,0,1,A,C Sarginson,8,7,4,2,14,15,4,4,1,1,0,0,1.53,3.8,6.5
L2,09.03.2021,19:00,Forest Green,Morecambe,2,2,D,1,1,D,T Kettle,7,15,4,4,8,9,4,3,2,2,0,0,2.3,3.25,3.25
L2,09.03.2021,19:00,Harrogate,Colchester,3,0,H,2,0,H,S Mather,11,11,5,4,14,11,1,5,2,0,0,0,1.66,3.5,5.75
L2,09.03.2021,19:00,Port Vale,Oldham,0,0,D,0,0,D,K Johnson,23,8,6,2,15,9,1,0,3,2,0,0,2.25,3.25,3.25
L2,13.03.2021,15:00,Crawley Town,Mansfield,1,0,H,0,0,D,T Bramall,10,10,4,1,19,12,4,2,0,2,0,0,2.6,3.5,2.62
L2,13.03.2021,15:00,Exeter,Cheltenham,0,1,A,0,0,D,J Smith,5,8,1,2,4,5,5,8,1,0,0,0,2.37,3.1,3.2
L2,13.03.2021,15:00,Forest Green,Harrogate,2,1,H,1,0,H,C Pollard,7,15,2,3,12,17,4,7,2,1,1,0,2.3,3.1,3.3
L2,13.03.2021,15:00,Oldham,Cambridge,2,4,A,2,3,A,B Huxtable,15,18,5,6,7,15,6,13,0,4,0,0,3.2,3.3,2.25
L2,16.03.2021,19:00,Cheltenham,Barrow,0,2,A,0,1,A,J Bell,15,10,5,4,5,7,9,5,0,2,0,0,1.95,3.3,4.33
L2,16.03.2021,19:30,Mansfield,Carlisle,1,1,D,0,0,D,T Kettle,14,14,5,3,10,11,4,4,0,2,0,0,2.45,3.1,3.1
L2,20.03.2021,13:00,Newport County,Leyton Orient,0,1,A,0,0,D,S Barrott,10,6,1,2,14,11,7,3,2,4,0,0,1.95,3.4,4.0
L2,20.03.2021,13:00,Stevenage,Carlisle,3,1,H,1,0,H,B Huxtable,17,7,6,1,12,10,11,3,1,2,0,1,3.4,3.3,2.2
L2,20.03.2021,15:00,Colchester,Port Vale,0,1,A,0,1,A,R Madley,9,9,1,4,8,14,8,3,2,4,0,0,2.9,3.5,2.4
L2,20.03.2021,15:00,Harrogate,Morecambe,0,1,A,0,1,A,J Smith,12,9,0,2,10,12,9,3,1,3,0,1,2.15,3.3,3.5
L2,20.03.2021,15:00,Mansfield,Grimsby,2,2,D,1,0,H,J Busby,7,11,2,2,19,20,4,4,3,2,0,0,1.7,3.75,5.0
L2,23.03.2021,18:00,Mansfield,Forest Green,0,0,D,0,0,D,D Webb,12,9,6,3,15,10,7,4,3,1,0,0,2.3,3.4,3.1
L2,23.03.2021,18:30,Carlisle,Leyton Orient,0,1,A,0,0,D,J Bell,13,8,2,3,15,11,8,4,0,0,0,0,2.05,3.4,3.6
L2,27.03.2021,13:00,Exeter,Salford,1,0,H,1,0,H,A Coggins,4,12,1,3,23,15,1,5,3,2,0,0,2.25,3.3,3.3
L2,27.03.2021,15:00,Colchester,Bradford,1,2,A,1,1,D,G Salisbury,12,15,2,4,15,11,0,1,1,1,0,0,3.3,3.2,2.3
L2,27.03.2021,15:00,Crawley Town,Port Vale,1,3,A,1,1,D,C Sarginson,13,12,3,5,7,15,7,5,1,1,0,0,2.25,3.2,3.3
L2,27.03.2021,15:00,Grimsby,Walsall,1,1,D,1,1,D,S Barrott,12,10,4,3,17,10,2,3,1,1,0,0,2.4,3.2,3.1
L2,27.03.2021,15:00,Harrogate,Southend,0,1,A,0,0,D,L Doughty,12,11,5,5,9,5,1,4,1,4,0,0,1.8,3.5,4.75
L2,27.03.2021,15:00,Stevenage,Barrow,2,1,H,0,0,D,J Adcock,12,5,5,2,9,13,6,1,0,3,0,0,2.37,3.2,3.2
L2,02.04.2021,15:00,Cheltenham,Tranmere,4,0,H,3,0,H,J Busby,15,10,6,3,12,10,3,0,2,1,0,0,2.05,3.3,3.8
L2,02.04.2021,15:00,Mansfield,Leyton Orient,0,2,A,0,1,A,R Madley,9,8,2,3,13,9,12,2,1,1,0,0,1.95,3.3,4.2
L2,02.04.2021,15:00,Port Vale,Exeter,1,0,H,1,0,H,L Doughty,13,5,5,2,12,11,8,6,0,0,0,0,3.3,3.3,2.25
L2,05.04.2021,15:00,Colchester,Barrow,1,1,D,1,0,H,J Busby,14,12,3,4,11,14,5,2,0,1,0,0,2.55,3.0,3.1
L2,05.04.2021,15:00,Grimsby,Cheltenham,1,1,D,1,1,D,A Davies,11,15,3,6,11,8,7,8,0,0,0,0,4.5,3.5,1.83
L2,05.04.2021,15:00,Harrogate,Port Vale,0,2,A,0,0,D,R Welch,11,8,6,4,11,20,5,4,1,1,0,0,2.5,3.3,2.9
L2,05.04.2021,15:00,Newport County,Bolton,1,0,H,0,0,D,G Salisbury,7,14,5,2,13,9,8,7,2,0,0,0,3.0,3.25,2.5
L2,06.04.2021,18:30,Carlisle,Scunthorpe,2,0,H,0,0,D,S Barrott,20,2,3,2,11,7,10,4,0,1,0,0,1.85,3.75,4.0
L2,09.04.2021,18:00,Mansfield,Newport County,1,1,D,0,0,D,C Pollard,18,7,4,3,13,15,5,1,1,2,0,0,2.45,3.0,3.2
L2,10.04.2021,15:00,Bradford,Grimsby,1,0,H,1,0,H,J Bell,9,9,3,2,12,11,5,5,2,3,0,1,2.05,3.5,3.75
L2,10.04.2021,15:00,Cambridge,Exeter,1,4,A,0,2,A,K Johnson,10,16,2,9,14,10,1,4,4,1,0,0,2.45,3.3,2.9
L2,10.04.2021,15:00,Cheltenham,Leyton Orient,1,0,H,1,0,H,T Bramall,10,2,2,1,7,9,5,2,1,2,0,0,1.8,3.5,4.75
L2,10.04.2021,15:00,Port Vale,Morecambe,1,0,H,1,0,H,A Coggins,4,8,2,1,17,11,5,8,3,1,0,0,2.3,3.3,3.2
L2,10.04.2021,15:00,Scunthorpe,Tranmere,0,0,D,0,0,D,A Davies,9,19,3,3,8,8,2,12,2,1,0,0,3.2,3.3,2.3
L2,17.04.2021,12:30,Forest Green,Scunthorpe,3,2,H,1,1,D,G Salisbury,20,7,8,2,9,10,19,1,2,3,0,0,1.83,3.4,4.75
